"GRUPEDAD";"DEPARTAMENTO";"VALOR";"ANO";"SEXO";"SEXO_ID";"CODDEP";"LINK"
"1.0-4";"Uruguay";4305,72168718451;2023;"Mujeres";2;98;"30098"
"2.5-9";"Uruguay";4316,20395724472;2023;"Mujeres";2;98;"30098"
"3.10-14";"Uruguay";4129,90965605131;2023;"Mujeres";2;98;"30098"
"4.15-19";"Uruguay";3784,42225009911;2023;"Mujeres";2;98;"30098"
"5.20-24";"Uruguay";4119,98072841203;2023;"Mujeres";2;98;"30098"
"6.25-29";"Uruguay";4414,76422484241;2023;"Mujeres";2;98;"30098"
"7.30-34";"Uruguay";4175,73566109385;2023;"Mujeres";2;98;"30098"
"8.35-39";"Uruguay";3841,6728555118;2023;"Mujeres";2;98;"30098"
"9.40-44";"Uruguay";3808,23180677421;2023;"Mujeres";2;98;"30098"
"10.45-49";"Uruguay";3601,52409636255;2023;"Mujeres";2;98;"30098"
"11.50-54";"Uruguay";3129,8344991983;2023;"Mujeres";2;98;"30098"
"12.55-59";"Uruguay";2951,41631132752;2023;"Mujeres";2;98;"30098"
"13.60-64";"Uruguay";2934,4117113738;2023;"Mujeres";2;98;"30098"
"14.65-69";"Uruguay";2578,57608704355;2023;"Mujeres";2;98;"30098"
"15.70-74";"Uruguay";2385,35236885632;2023;"Mujeres";2;98;"30098"
"16.75-79";"Uruguay";1846,4760099905;2023;"Mujeres";2;98;"30098"
"17.80 y más";"Uruguay";2768,76610112612;2023;"Mujeres";2;98;"30098"
"18.TOTAL";"Uruguay";59590,0000132785;2024;"Mujeres";2;98;"30098"
"1.0-4";"Uruguay";4291,78095340248;2024;"Mujeres";2;98;"30098"
"2.5-9";"Uruguay";4313,06805364637;2024;"Mujeres";2;98;"30098"
"3.10-14";"Uruguay";4169,94941965383;2024;"Mujeres";2;98;"30098"
"4.15-19";"Uruguay";3766,10807887213;2024;"Mujeres";2;98;"30098"
"5.20-24";"Uruguay";4063,97110772028;2024;"Mujeres";2;98;"30098"
"6.25-29";"Uruguay";4416,29482836514;2024;"Mujeres";2;98;"30098"
"7.30-34";"Uruguay";4254,86189335463;2024;"Mujeres";2;98;"30098"
"8.35-39";"Uruguay";3872,90246892143;2024;"Mujeres";2;98;"30098"
"9.40-44";"Uruguay";3805,19122321302;2024;"Mujeres";2;98;"30098"
"10.45-49";"Uruguay";3685,24394045718;2024;"Mujeres";2;98;"30098"
"11.50-54";"Uruguay";3222,17867493379;2024;"Mujeres";2;98;"30098"
"12.55-59";"Uruguay";2968,75268615137;2024;"Mujeres";2;98;"30098"
"13.60-64";"Uruguay";2964,6797681931;2024;"Mujeres";2;98;"30098"
"14.65-69";"Uruguay";2616,62233164795;2024;"Mujeres";2;98;"30098"
"15.70-74";"Uruguay";2427,92348085231;2024;"Mujeres";2;98;"30098"
"16.75-79";"Uruguay";1897,12474495602;2024;"Mujeres";2;98;"30098"
"17.80 y más";"Uruguay";2853,34635893743;2024;"Mujeres";2;98;"30098"
"18.TOTAL";"Uruguay";60077,9999634286;2025;"Mujeres";2;98;"30098"
"1.0-4";"Uruguay";4276,13272103395;2025;"Mujeres";2;98;"30098"
"2.5-9";"Uruguay";4308,00088059682;2025;"Mujeres";2;98;"30098"
"3.10-14";"Uruguay";4210,76770186709;2025;"Mujeres";2;98;"30098"
"4.15-19";"Uruguay";3753,23559970222;2025;"Mujeres";2;98;"30098"
"5.20-24";"Uruguay";4011,70537252787;2025;"Mujeres";2;98;"30098"
"6.25-29";"Uruguay";4400,49854876852;2025;"Mujeres";2;98;"30098"
"7.30-34";"Uruguay";4324,71012499275;2025;"Mujeres";2;98;"30098"
"8.35-39";"Uruguay";3915,08196040944;2025;"Mujeres";2;98;"30098"
"9.40-44";"Uruguay";3804,43224124518;2025;"Mujeres";2;98;"30098"
"10.45-49";"Uruguay";3748,38815283338;2025;"Mujeres";2;98;"30098"
"11.50-54";"Uruguay";3323,01161668818;2025;"Mujeres";2;98;"30098"
"12.55-59";"Uruguay";3001,43582332248;2025;"Mujeres";2;98;"30098"
"13.60-64";"Uruguay";2985,64840320978;2025;"Mujeres";2;98;"30098"
"14.65-69";"Uruguay";2655,58628491053;2025;"Mujeres";2;98;"30098"
"15.70-74";"Uruguay";2469,87210178359;2025;"Mujeres";2;98;"30098"
"16.75-79";"Uruguay";1945,32909082133;2025;"Mujeres";2;98;"30098"
"17.80 y más";"Uruguay";2944,16333871545;2025;"Mujeres";2;98;"30098"
"18.TOTAL";"Victoria";18468,0000018702;2010;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1407,08377707069;2010;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1533,22012631684;2010;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1542,60749425369;2010;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1497,31952226416;2010;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1310,0071513421;2010;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1353,779660172;2010;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1322,41478181571;2010;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1247,7788596863;2010;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1053,26997581898;2010;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1049,04002534264;2010;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";936,835806685959;2010;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";878,266036994028;2010;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";831,686374808988;2010;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";650,751700099083;2010;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";620,871778246842;2010;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";492,069151168954;2010;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";740,997779783201;2010;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";18644,0000020006;2011;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1416,39845140131;2011;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1515,04808296303;2011;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1530,39556229727;2011;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1514,41912749449;2011;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1327,88393228962;2011;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1354,46988761099;2011;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1335,1440411213;2011;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1286,63089116646;2011;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1069,69180314192;2011;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1051,40873486931;2011;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";948,56729578708;2011;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";890,277452468641;2011;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";848,047545703637;2011;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";667,321203363784;2011;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";630,620146906048;2011;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";496,890653032654;2011;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";760,785190383059;2011;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";18820,0000021291;2012;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1427,37092279501;2012;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1500,49417724643;2012;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1513,29292421636;2012;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1525,54069009735;2012;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1350,60162580843;2012;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1357,84545869602;2012;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1340,0372484953;2012;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1325,35706225746;2012;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1092,36555558591;2012;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1052,13407783951;2012;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";960,155184612069;2012;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";902,056986654585;2012;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";863,283239155774;2012;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";684,465289014799;2012;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";642,40573795952;2012;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";501,925446221604;2012;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";780,668375472981;2012;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";18995,0000022613;2013;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1439,51682303504;2013;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1489,22001466854;2013;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1493,04938715649;2013;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1530,68674165429;2013;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1375,71635387217;2013;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1364,31672086677;2013;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1339,60411404337;2013;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1361,40307647271;2013;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1120,1993852848;2013;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1053,54199113631;2013;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";970,560494837489;2013;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";913,793140681294;2013;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";877,602909285303;2013;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";701,684201332234;2013;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";655,957964778105;2013;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";507,33960082038;2013;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";800,807082336014;2013;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";19169,0000024023;2014;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1452,35707927585;2014;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1480,80637549429;2014;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1471,87132379114;2014;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1529,8666994799;2014;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1400,24121698411;2014;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1374,31453504264;2014;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1337,24546709404;2014;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1392,03105034963;2014;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1152,02530073034;2014;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1058,21715855244;2014;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";978,834553633829;2014;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";925,46456233487;2014;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";891,141366435268;2014;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";718,665162184832;2014;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";671,045441867874;2014;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";513,869712826182;2014;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";821,00299632509;2014;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";19342,0000025524;2015;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1465,52799756833;2015;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1474,41423932026;2015;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1452,01316213305;2015;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1523,26003580774;2015;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1421,73525666533;2015;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1388,3022465273;2015;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1335,56008555669;2015;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1414,70673052056;2015;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1186,97392245933;2015;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1068,38061385569;2015;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";983,952495193181;2015;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";937,460330704616;2015;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";904,31430674867;2015;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";734,635055000885;2015;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";687,999697358027;2015;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";521,517595548077;2015;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";841,246231584641;2015;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";19513,0000027143;2016;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1465,03724502536;2016;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1483,747091487;2016;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1434,65447327042;2016;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1510,96535944704;2016;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1438,15997548291;2016;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1407,43743274089;2016;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1336,02169750772;2016;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1427,98810533209;2016;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1223,52117165606;2016;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1084,87227212797;2016;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";986,299414855466;2016;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";949,442045404231;2016;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";917,080905349511;2016;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";749,537232391297;2016;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";706,130664785024;2016;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";530,618543161087;2016;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";861,486372690199;2016;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";19683,0000028857;2017;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1464,000712859;2017;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1494,7788992327;2017;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1420,81512714419;2017;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1493,7445105095;2017;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1448,73994909073;2017;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1431,73066733942;2017;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1339,13144103122;2017;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1432,90653055252;2017;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1259,85400349306;2017;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1107,75592342567;2017;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";987,013173635914;2017;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";961,199546115117;2017;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";929,611524040221;2017;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";763,436041020949;2017;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";724,79673891122;2017;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";541,497045049464;2017;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";881,988169434766;2017;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";19852,0000030667;2018;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1462,26599556598;2018;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1507,16921214952;2018;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1410,06140877297;2018;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1473,48796869006;2018;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1453,73851690569;2018;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1458,66083057823;2018;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1345,33105349572;2018;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1432,11966583579;2018;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1293,84237423005;2018;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1135,79256244141;2018;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";988,429188638796;2018;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";971,857558784116;2018;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";942,236990268099;2018;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";776,380788196626;2018;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";743,615960885359;2018;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";553,904218482557;2018;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";903,105709145743;2018;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";20018,0000032553;2019;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1459,74538737654;2019;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1520,25480735276;2019;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1401,84232058214;2019;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1452,24269268674;2019;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1452,79471286091;2019;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1484,82719699272;2019;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1354,9439296628;2019;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1429,41297941683;2019;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1322,51199645524;2019;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1167,98121075511;2019;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";992,821475466237;2019;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";980,326134808053;2019;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";954,598445361969;2019;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";788,826512402501;2019;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";762,096313090044;2019;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";567,533200902079;2019;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";925,24068708262;2019;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";20182,000003455;2020;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1456,44287391954;2020;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1533,60575313989;2020;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1395,66507867059;2020;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1432,48409640425;2020;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1446,25572407501;2020;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1507,7351862501;2020;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1368,42485509013;2020;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1427,48808957554;2020;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1343,74437554261;2020;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1203,15524156818;2020;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";1002,35743272615;2020;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";985,76615964296;2020;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";967,292881295746;2020;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";800,861741127264;2020;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";779,602944067212;2020;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";582,768520878433;2020;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";948,349049481416;2020;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";20343,0000036742;2021;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1452,32667299664;2021;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1532,96123844836;2021;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1404,38458849571;2021;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1415,17976742447;2021;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1434,25950694536;2021;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1525,45696325289;2021;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1387,08697912221;2021;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1427,82755488337;2021;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1356,29824551865;2021;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1240,05749444606;2021;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";1017,98401904106;2021;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";988,351064119202;2021;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";980,184831443647;2021;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";812,593889779548;2021;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";796,065119383511;2021;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";599,02771567126;2021;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";972,954352702279;2021;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";20502,0000039087;2022;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1447,46428615767;2022;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1531,78087104315;2022;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1414,74910243937;2022;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1401,46384458694;2022;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1417,54297713731;2022;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1536,75636424033;2022;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1410,91861190153;2022;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1430,99901595993;2022;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1360,99268605928;2022;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1276,75122684687;2022;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";1039,61890447762;2022;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";989,444072046881;2022;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";992,745854073049;2022;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";824,189103873225;2022;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";811,442500025962;2022;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";615,817676232343;2022;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";999,322906807212;2022;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";20657,0000041619;2023;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1441,65936757165;2023;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1529,99693500077;2023;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1426,15669506368;2023;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1390,75749497348;2023;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1397,72199457119;2023;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1542,04474924161;2023;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1437,09847609367;2023;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1437,47164265729;2023;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1360,06604150282;2023;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1311,14381876045;2023;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";1065,89402627708;2023;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";991,184449671808;2023;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";1004,09788220931;2023;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";835,781928594321;2023;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";825,772361022707;2023;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";632,708606813279;2023;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";1027,44353413678;2023;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";20810,0000044299;2024;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1435,50883000855;2024;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1527,30765808032;2024;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1438,49745302803;2024;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1382,59893320022;2024;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1377,29776536411;2024;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1540,9875769771;2024;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1462,8190750979;2024;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1447,66169704896;2024;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1357,57778896024;2024;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1340,23780509895;2024;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";1096,21033033909;2024;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";995,977765371965;2024;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";1013,40819019769;2024;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";847,23850595173;2024;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";839,642497007536;2024;"Mujeres";2;105;"30105"
"16.75-79";"Victoria";649,392962592029;2024;"Mujeres";2;105;"30105"
"17.80 y más";"Victoria";1057,63517010549;2024;"Mujeres";2;105;"30105"
"18.TOTAL";"Victoria";20958,9999877915;2025;"Mujeres";2;105;"30105"
"1.0-4";"Victoria";1428,76196209752;2025;"Mujeres";2;105;"30105"
"2.5-9";"Victoria";1523,8997055587;2025;"Mujeres";2;105;"30105"
"3.10-14";"Victoria";1451,04197713926;2025;"Mujeres";2;105;"30105"
"4.15-19";"Victoria";1376,41579715529;2025;"Mujeres";2;105;"30105"
"5.20-24";"Victoria";1358,1465798276;2025;"Mujeres";2;105;"30105"
"6.25-29";"Victoria";1533,85160077125;2025;"Mujeres";2;105;"30105"
"7.30-34";"Victoria";1485,26016366555;2025;"Mujeres";2;105;"30105"
"8.35-39";"Victoria";1461,880135448;2025;"Mujeres";2;105;"30105"
"9.40-44";"Victoria";1355,87131927929;2025;"Mujeres";2;105;"30105"
"10.45-49";"Victoria";1361,75996855408;2025;"Mujeres";2;105;"30105"
"11.50-54";"Victoria";1129,31868542501;2025;"Mujeres";2;105;"30105"
"12.55-59";"Victoria";1005,8774404896;2025;"Mujeres";2;105;"30105"
"13.60-64";"Victoria";1019,4963287584;2025;"Mujeres";2;105;"30105"
"14.65-69";"Victoria";858,945170624586;2025;"Mujeres";2;105;"30105"
"15.70-74";"Victoria";853,246005819231;2025;"Mujeres";2;105;"30105"
