"ano" "sexo" "gredad" "codigo" "localidad" "poblacion" "region"
"256" 1990 "Varones" "01.0-4" 18 "18-CORRIENTES" 53024.7442404925 "04_NEA"
"257" 1990 "Varones" "02.5-9" 18 "18-CORRIENTES" 49929.8438211896 "04_NEA"
"258" 1990 "Varones" "03.10-14" 18 "18-CORRIENTES" 47867.9313479186 "04_NEA"
"259" 1990 "Varones" "04.15-19" 18 "18-CORRIENTES" 38063.3684762584 "04_NEA"
"260" 1990 "Varones" "05.20-24" 18 "18-CORRIENTES" 31347.7445543512 "04_NEA"
"261" 1990 "Varones" "06.25-29" 18 "18-CORRIENTES" 28543.8041251484 "04_NEA"
"262" 1990 "Varones" "07.30-34" 18 "18-CORRIENTES" 25261.4926043301 "04_NEA"
"263" 1990 "Varones" "08.35-39" 18 "18-CORRIENTES" 24228.8516142947 "04_NEA"
"264" 1990 "Varones" "09.40-44" 18 "18-CORRIENTES" 19519.7606593891 "04_NEA"
"265" 1990 "Varones" "10.45-49" 18 "18-CORRIENTES" 16528.7523781852 "04_NEA"
"266" 1990 "Varones" "11.50-54" 18 "18-CORRIENTES" 14456.0648677353 "04_NEA"
"267" 1990 "Varones" "12.55-59" 18 "18-CORRIENTES" 12575.4272044981 "04_NEA"
"268" 1990 "Varones" "13.60-64" 18 "18-CORRIENTES" 10987.6547597028 "04_NEA"
"269" 1990 "Varones" "14.65-69" 18 "18-CORRIENTES" 8182.61682920202 "04_NEA"
"270" 1990 "Varones" "15.70-74" 18 "18-CORRIENTES" 6507.84126310616 "04_NEA"
"271" 1990 "Varones" "16.75-79" 18 "18-CORRIENTES" 4427.3239119021 "04_NEA"
"272" 1990 "Varones" "17.80 y +" 18 "18-CORRIENTES" 3379.77734229603 "04_NEA"
"273" 1990 "Mujeres" "01.0-4" 18 "18-CORRIENTES" 51234.4230887558 "04_NEA"
"274" 1990 "Mujeres" "02.5-9" 18 "18-CORRIENTES" 47691.612910054 "04_NEA"
"275" 1990 "Mujeres" "03.10-14" 18 "18-CORRIENTES" 46432.7189002865 "04_NEA"
"276" 1990 "Mujeres" "04.15-19" 18 "18-CORRIENTES" 36617.9126411971 "04_NEA"
"277" 1990 "Mujeres" "05.20-24" 18 "18-CORRIENTES" 31469.5566196945 "04_NEA"
"278" 1990 "Mujeres" "06.25-29" 18 "18-CORRIENTES" 29115.5929506477 "04_NEA"
"279" 1990 "Mujeres" "07.30-34" 18 "18-CORRIENTES" 26736.4053227147 "04_NEA"
"280" 1990 "Mujeres" "08.35-39" 18 "18-CORRIENTES" 24254.2547766183 "04_NEA"
"281" 1990 "Mujeres" "09.40-44" 18 "18-CORRIENTES" 20064.5679030943 "04_NEA"
"282" 1990 "Mujeres" "10.45-49" 18 "18-CORRIENTES" 16472.8191111513 "04_NEA"
"283" 1990 "Mujeres" "11.50-54" 18 "18-CORRIENTES" 15078.0622810136 "04_NEA"
"284" 1990 "Mujeres" "12.55-59" 18 "18-CORRIENTES" 13208.9935833237 "04_NEA"
"285" 1990 "Mujeres" "13.60-64" 18 "18-CORRIENTES" 11969.0080256729 "04_NEA"
"286" 1990 "Mujeres" "14.65-69" 18 "18-CORRIENTES" 9606.08808898098 "04_NEA"
"287" 1990 "Mujeres" "15.70-74" 18 "18-CORRIENTES" 7791.07979514237 "04_NEA"
"288" 1990 "Mujeres" "16.75-79" 18 "18-CORRIENTES" 5543.2299842164 "04_NEA"
"289" 1990 "Mujeres" "17.80 y +" 18 "18-CORRIENTES" 5107.67401743566 "04_NEA"
"290" 1990 "Ambos sexos" "01.0-4" 18 "18-CORRIENTES" 104259.167329248 "04_NEA"
"291" 1990 "Ambos sexos" "02.5-9" 18 "18-CORRIENTES" 97621.4567312436 "04_NEA"
"292" 1990 "Ambos sexos" "03.10-14" 18 "18-CORRIENTES" 94300.6502482051 "04_NEA"
"293" 1990 "Ambos sexos" "04.15-19" 18 "18-CORRIENTES" 74681.2811174555 "04_NEA"
"294" 1990 "Ambos sexos" "05.20-24" 18 "18-CORRIENTES" 62817.3011740457 "04_NEA"
"295" 1990 "Ambos sexos" "06.25-29" 18 "18-CORRIENTES" 57659.3970757961 "04_NEA"
"296" 1990 "Ambos sexos" "07.30-34" 18 "18-CORRIENTES" 51997.8979270448 "04_NEA"
"297" 1990 "Ambos sexos" "08.35-39" 18 "18-CORRIENTES" 48483.106390913 "04_NEA"
"298" 1990 "Ambos sexos" "09.40-44" 18 "18-CORRIENTES" 39584.3285624834 "04_NEA"
"299" 1990 "Ambos sexos" "10.45-49" 18 "18-CORRIENTES" 33001.5714893365 "04_NEA"
"300" 1990 "Ambos sexos" "11.50-54" 18 "18-CORRIENTES" 29534.1271487489 "04_NEA"
"301" 1990 "Ambos sexos" "12.55-59" 18 "18-CORRIENTES" 25784.4207878218 "04_NEA"
"302" 1990 "Ambos sexos" "13.60-64" 18 "18-CORRIENTES" 22956.6627853757 "04_NEA"
"303" 1990 "Ambos sexos" "14.65-69" 18 "18-CORRIENTES" 17788.704918183 "04_NEA"
"304" 1990 "Ambos sexos" "15.70-74" 18 "18-CORRIENTES" 14298.9210582485 "04_NEA"
"305" 1990 "Ambos sexos" "16.75-79" 18 "18-CORRIENTES" 9970.5538961185 "04_NEA"
"306" 1990 "Ambos sexos" "17.80 y +" 18 "18-CORRIENTES" 8487.45135973169 "04_NEA"
"307" 1990 "Varones" "01.0-4" 22 "22-CHACO" 57615.7138205384 "04_NEA"
"308" 1990 "Varones" "02.5-9" 22 "22-CHACO" 54723.1333872082 "04_NEA"
"309" 1990 "Varones" "03.10-14" 22 "22-CHACO" 52496.1189085768 "04_NEA"
"310" 1990 "Varones" "04.15-19" 22 "22-CHACO" 40900.7803136163 "04_NEA"
"311" 1990 "Varones" "05.20-24" 22 "22-CHACO" 32753.5417801773 "04_NEA"
"312" 1990 "Varones" "06.25-29" 22 "22-CHACO" 31121.7277280978 "04_NEA"
"313" 1990 "Varones" "07.30-34" 22 "22-CHACO" 28592.5196807906 "04_NEA"
"314" 1990 "Varones" "08.35-39" 22 "22-CHACO" 26114.3886748828 "04_NEA"
"315" 1990 "Varones" "09.40-44" 22 "22-CHACO" 20307.1983268291 "04_NEA"
"316" 1990 "Varones" "10.45-49" 22 "22-CHACO" 17514.7339451154 "04_NEA"
"317" 1990 "Varones" "11.50-54" 22 "22-CHACO" 15593.6627785405 "04_NEA"
"318" 1990 "Varones" "12.55-59" 22 "22-CHACO" 13550.6153830495 "04_NEA"
"319" 1990 "Varones" "13.60-64" 22 "22-CHACO" 11338.6185369912 "04_NEA"
"320" 1990 "Varones" "14.65-69" 22 "22-CHACO" 8015.75177133529 "04_NEA"
"321" 1990 "Varones" "15.70-74" 22 "22-CHACO" 5652.88706931848 "04_NEA"
"322" 1990 "Varones" "16.75-79" 22 "22-CHACO" 3629.13543306181 "04_NEA"
"323" 1990 "Varones" "17.80 y +" 22 "22-CHACO" 2968.47246187053 "04_NEA"
"324" 1990 "Mujeres" "01.0-4" 22 "22-CHACO" 55829.9533017411 "04_NEA"
"325" 1990 "Mujeres" "02.5-9" 22 "22-CHACO" 53448.7966330077 "04_NEA"
"326" 1990 "Mujeres" "03.10-14" 22 "22-CHACO" 50652.7429715726 "04_NEA"
"327" 1990 "Mujeres" "04.15-19" 22 "22-CHACO" 38974.3492632288 "04_NEA"
"328" 1990 "Mujeres" "05.20-24" 22 "22-CHACO" 32424.1080274172 "04_NEA"
"329" 1990 "Mujeres" "06.25-29" 22 "22-CHACO" 30461.1062630604 "04_NEA"
"330" 1990 "Mujeres" "07.30-34" 22 "22-CHACO" 28645.9084649788 "04_NEA"
"331" 1990 "Mujeres" "08.35-39" 22 "22-CHACO" 24684.6438877937 "04_NEA"
"332" 1990 "Mujeres" "09.40-44" 22 "22-CHACO" 20106.3726258646 "04_NEA"
"333" 1990 "Mujeres" "10.45-49" 22 "22-CHACO" 16662.6961363393 "04_NEA"
"334" 1990 "Mujeres" "11.50-54" 22 "22-CHACO" 15527.7714526348 "04_NEA"
"335" 1990 "Mujeres" "12.55-59" 22 "22-CHACO" 13402.1103318833 "04_NEA"
"336" 1990 "Mujeres" "13.60-64" 22 "22-CHACO" 11059.7429815269 "04_NEA"
"337" 1990 "Mujeres" "14.65-69" 22 "22-CHACO" 8657.75928714557 "04_NEA"
"338" 1990 "Mujeres" "15.70-74" 22 "22-CHACO" 6392.18084539104 "04_NEA"
"339" 1990 "Mujeres" "16.75-79" 22 "22-CHACO" 4198.74973110839 "04_NEA"
"340" 1990 "Mujeres" "17.80 y +" 22 "22-CHACO" 3387.00779530569 "04_NEA"
"341" 1990 "Ambos sexos" "01.0-4" 22 "22-CHACO" 113445.667122279 "04_NEA"
"342" 1990 "Ambos sexos" "02.5-9" 22 "22-CHACO" 108171.930020216 "04_NEA"
"343" 1990 "Ambos sexos" "03.10-14" 22 "22-CHACO" 103148.861880149 "04_NEA"
"344" 1990 "Ambos sexos" "04.15-19" 22 "22-CHACO" 79875.1295768451 "04_NEA"
"345" 1990 "Ambos sexos" "05.20-24" 22 "22-CHACO" 65177.6498075945 "04_NEA"
"346" 1990 "Ambos sexos" "06.25-29" 22 "22-CHACO" 61582.8339911582 "04_NEA"
"347" 1990 "Ambos sexos" "07.30-34" 22 "22-CHACO" 57238.4281457694 "04_NEA"
"348" 1990 "Ambos sexos" "08.35-39" 22 "22-CHACO" 50799.0325626765 "04_NEA"
"349" 1990 "Ambos sexos" "09.40-44" 22 "22-CHACO" 40413.5709526937 "04_NEA"
"350" 1990 "Ambos sexos" "10.45-49" 22 "22-CHACO" 34177.4300814547 "04_NEA"
"351" 1990 "Ambos sexos" "11.50-54" 22 "22-CHACO" 31121.4342311753 "04_NEA"
"352" 1990 "Ambos sexos" "12.55-59" 22 "22-CHACO" 26952.7257149328 "04_NEA"
"353" 1990 "Ambos sexos" "13.60-64" 22 "22-CHACO" 22398.3615185181 "04_NEA"
"354" 1990 "Ambos sexos" "14.65-69" 22 "22-CHACO" 16673.5110584809 "04_NEA"
"355" 1990 "Ambos sexos" "15.70-74" 22 "22-CHACO" 12045.0679147095 "04_NEA"
"356" 1990 "Ambos sexos" "16.75-79" 22 "22-CHACO" 7827.8851641702 "04_NEA"
"357" 1990 "Ambos sexos" "17.80 y +" 22 "22-CHACO" 6355.48025717622 "04_NEA"
"358" 1990 "Varones" "01.0-4" 26 "26-CHUBUT" 21832.8383209802 "05_PATAGONIA"
"359" 1990 "Varones" "02.5-9" 26 "26-CHUBUT" 21124.4625601569 "05_PATAGONIA"
"360" 1990 "Varones" "03.10-14" 26 "26-CHUBUT" 20913.7518591576 "05_PATAGONIA"
"361" 1990 "Varones" "04.15-19" 26 "26-CHUBUT" 16282.4834069725 "05_PATAGONIA"
"362" 1990 "Varones" "05.20-24" 26 "26-CHUBUT" 13942.9346542212 "05_PATAGONIA"
"363" 1990 "Varones" "06.25-29" 26 "26-CHUBUT" 14623.3716151277 "05_PATAGONIA"
"364" 1990 "Varones" "07.30-34" 26 "26-CHUBUT" 13385.9149602993 "05_PATAGONIA"
"365" 1990 "Varones" "08.35-39" 26 "26-CHUBUT" 12488.4628074551 "05_PATAGONIA"
"366" 1990 "Varones" "09.40-44" 26 "26-CHUBUT" 10259.5009701826 "05_PATAGONIA"
"367" 1990 "Varones" "10.45-49" 26 "26-CHUBUT" 8601.52786070821 "05_PATAGONIA"
"368" 1990 "Varones" "11.50-54" 26 "26-CHUBUT" 7455.92018495552 "05_PATAGONIA"
"369" 1990 "Varones" "12.55-59" 26 "26-CHUBUT" 5859.77854014537 "05_PATAGONIA"
"370" 1990 "Varones" "13.60-64" 26 "26-CHUBUT" 4849.81647448044 "05_PATAGONIA"
"371" 1990 "Varones" "14.65-69" 26 "26-CHUBUT" 3459.30800278219 "05_PATAGONIA"
"372" 1990 "Varones" "15.70-74" 26 "26-CHUBUT" 2342.34800105189 "05_PATAGONIA"
"373" 1990 "Varones" "16.75-79" 26 "26-CHUBUT" 1433.78038045113 "05_PATAGONIA"
"374" 1990 "Varones" "17.80 y +" 26 "26-CHUBUT" 1034.79940087223 "05_PATAGONIA"
"375" 1990 "Mujeres" "01.0-4" 26 "26-CHUBUT" 21149.6895516472 "05_PATAGONIA"
"376" 1990 "Mujeres" "02.5-9" 26 "26-CHUBUT" 20397.1367137676 "05_PATAGONIA"
"377" 1990 "Mujeres" "03.10-14" 26 "26-CHUBUT" 20201.9914116033 "05_PATAGONIA"
"378" 1990 "Mujeres" "04.15-19" 26 "26-CHUBUT" 15811.4283717638 "05_PATAGONIA"
"379" 1990 "Mujeres" "05.20-24" 26 "26-CHUBUT" 13239.0010867322 "05_PATAGONIA"
"380" 1990 "Mujeres" "06.25-29" 26 "26-CHUBUT" 13718.5642981671 "05_PATAGONIA"
"381" 1990 "Mujeres" "07.30-34" 26 "26-CHUBUT" 13021.0840354329 "05_PATAGONIA"
"382" 1990 "Mujeres" "08.35-39" 26 "26-CHUBUT" 11749.8407893607 "05_PATAGONIA"
"383" 1990 "Mujeres" "09.40-44" 26 "26-CHUBUT" 9557.82493802575 "05_PATAGONIA"
"384" 1990 "Mujeres" "10.45-49" 26 "26-CHUBUT" 7739.83609597112 "05_PATAGONIA"
"385" 1990 "Mujeres" "11.50-54" 26 "26-CHUBUT" 6563.24121164713 "05_PATAGONIA"
"386" 1990 "Mujeres" "12.55-59" 26 "26-CHUBUT" 5530.80156775675 "05_PATAGONIA"
"387" 1990 "Mujeres" "13.60-64" 26 "26-CHUBUT" 4519.71571715687 "05_PATAGONIA"
"388" 1990 "Mujeres" "14.65-69" 26 "26-CHUBUT" 3496.1297684907 "05_PATAGONIA"
"389" 1990 "Mujeres" "15.70-74" 26 "26-CHUBUT" 2652.86826206432 "05_PATAGONIA"
"390" 1990 "Mujeres" "16.75-79" 26 "26-CHUBUT" 1800.51942094678 "05_PATAGONIA"
"391" 1990 "Mujeres" "17.80 y +" 26 "26-CHUBUT" 1403.32675946578 "05_PATAGONIA"
"392" 1990 "Ambos sexos" "01.0-4" 26 "26-CHUBUT" 42982.5278726274 "05_PATAGONIA"
"393" 1990 "Ambos sexos" "02.5-9" 26 "26-CHUBUT" 41521.5992739245 "05_PATAGONIA"
"394" 1990 "Ambos sexos" "03.10-14" 26 "26-CHUBUT" 41115.7432707609 "05_PATAGONIA"
"395" 1990 "Ambos sexos" "04.15-19" 26 "26-CHUBUT" 32093.9117787363 "05_PATAGONIA"
"396" 1990 "Ambos sexos" "05.20-24" 26 "26-CHUBUT" 27181.9357409534 "05_PATAGONIA"
"397" 1990 "Ambos sexos" "06.25-29" 26 "26-CHUBUT" 28341.9359132948 "05_PATAGONIA"
"398" 1990 "Ambos sexos" "07.30-34" 26 "26-CHUBUT" 26406.9989957322 "05_PATAGONIA"
"399" 1990 "Ambos sexos" "08.35-39" 26 "26-CHUBUT" 24238.3035968158 "05_PATAGONIA"
"400" 1990 "Ambos sexos" "09.40-44" 26 "26-CHUBUT" 19817.3259082083 "05_PATAGONIA"
"401" 1990 "Ambos sexos" "10.45-49" 26 "26-CHUBUT" 16341.3639566793 "05_PATAGONIA"
"402" 1990 "Ambos sexos" "11.50-54" 26 "26-CHUBUT" 14019.1613966026 "05_PATAGONIA"
"403" 1990 "Ambos sexos" "12.55-59" 26 "26-CHUBUT" 11390.5801079021 "05_PATAGONIA"
"404" 1990 "Ambos sexos" "13.60-64" 26 "26-CHUBUT" 9369.53219163731 "05_PATAGONIA"
"405" 1990 "Ambos sexos" "14.65-69" 26 "26-CHUBUT" 6955.43777127289 "05_PATAGONIA"
"406" 1990 "Ambos sexos" "15.70-74" 26 "26-CHUBUT" 4995.21626311621 "05_PATAGONIA"
"407" 1990 "Ambos sexos" "16.75-79" 26 "26-CHUBUT" 3234.29980139791 "05_PATAGONIA"
"408" 1990 "Ambos sexos" "17.80 y +" 26 "26-CHUBUT" 2438.12616033801 "05_PATAGONIA"
"409" 1990 "Varones" "01.0-4" 30 "30-ENTRE RÍOS" 57569.1757020474 "01_CENTRO"
"410" 1990 "Varones" "02.5-9" 30 "30-ENTRE RÍOS" 55983.6745857641 "01_CENTRO"
"411" 1990 "Varones" "03.10-14" 30 "30-ENTRE RÍOS" 55624.7840020318 "01_CENTRO"
"412" 1990 "Varones" "04.15-19" 30 "30-ENTRE RÍOS" 45586.521510552 "01_CENTRO"
"413" 1990 "Varones" "05.20-24" 30 "30-ENTRE RÍOS" 36602.3548190261 "01_CENTRO"
"414" 1990 "Varones" "06.25-29" 30 "30-ENTRE RÍOS" 35413.1020228489 "01_CENTRO"
"415" 1990 "Varones" "07.30-34" 30 "30-ENTRE RÍOS" 32684.4783104261 "01_CENTRO"
"416" 1990 "Varones" "08.35-39" 30 "30-ENTRE RÍOS" 31920.899657341 "01_CENTRO"
"417" 1990 "Varones" "09.40-44" 30 "30-ENTRE RÍOS" 28864.1814272778 "01_CENTRO"
"418" 1990 "Varones" "10.45-49" 30 "30-ENTRE RÍOS" 25686.6388517931 "01_CENTRO"
"419" 1990 "Varones" "11.50-54" 30 "30-ENTRE RÍOS" 22665.565665742 "01_CENTRO"
"420" 1990 "Varones" "12.55-59" 30 "30-ENTRE RÍOS" 19753.345845475 "01_CENTRO"
"421" 1990 "Varones" "13.60-64" 30 "30-ENTRE RÍOS" 17691.2672176889 "01_CENTRO"
"422" 1990 "Varones" "14.65-69" 30 "30-ENTRE RÍOS" 13818.6852476524 "01_CENTRO"
"423" 1990 "Varones" "15.70-74" 30 "30-ENTRE RÍOS" 10759.4170782655 "01_CENTRO"
"424" 1990 "Varones" "16.75-79" 30 "30-ENTRE RÍOS" 7464.90313964217 "01_CENTRO"
"425" 1990 "Varones" "17.80 y +" 30 "30-ENTRE RÍOS" 5847.00491642567 "01_CENTRO"
"426" 1990 "Mujeres" "01.0-4" 30 "30-ENTRE RÍOS" 55995.6291204098 "01_CENTRO"
"427" 1990 "Mujeres" "02.5-9" 30 "30-ENTRE RÍOS" 54453.1939711918 "01_CENTRO"
"428" 1990 "Mujeres" "03.10-14" 30 "30-ENTRE RÍOS" 54620.5966073597 "01_CENTRO"
"429" 1990 "Mujeres" "04.15-19" 30 "30-ENTRE RÍOS" 44230.3472998442 "01_CENTRO"
"430" 1990 "Mujeres" "05.20-24" 30 "30-ENTRE RÍOS" 36523.834010659 "01_CENTRO"
"431" 1990 "Mujeres" "06.25-29" 30 "30-ENTRE RÍOS" 35697.094743623 "01_CENTRO"
"432" 1990 "Mujeres" "07.30-34" 30 "30-ENTRE RÍOS" 34110.7026960585 "01_CENTRO"
"433" 1990 "Mujeres" "08.35-39" 30 "30-ENTRE RÍOS" 31893.998168286 "01_CENTRO"
"434" 1990 "Mujeres" "09.40-44" 30 "30-ENTRE RÍOS" 28489.5346482584 "01_CENTRO"
"435" 1990 "Mujeres" "10.45-49" 30 "30-ENTRE RÍOS" 24977.7019290798 "01_CENTRO"
"436" 1990 "Mujeres" "11.50-54" 30 "30-ENTRE RÍOS" 23172.2498521071 "01_CENTRO"
"437" 1990 "Mujeres" "12.55-59" 30 "30-ENTRE RÍOS" 21896.1234527307 "01_CENTRO"
"438" 1990 "Mujeres" "13.60-64" 30 "30-ENTRE RÍOS" 20006.8113557409 "01_CENTRO"
"439" 1990 "Mujeres" "14.65-69" 30 "30-ENTRE RÍOS" 17286.8868151832 "01_CENTRO"
"440" 1990 "Mujeres" "15.70-74" 30 "30-ENTRE RÍOS" 14607.7832076529 "01_CENTRO"
"441" 1990 "Mujeres" "16.75-79" 30 "30-ENTRE RÍOS" 11080.9063493533 "01_CENTRO"
"442" 1990 "Mujeres" "17.80 y +" 30 "30-ENTRE RÍOS" 9509.60577246184 "01_CENTRO"
"443" 1990 "Ambos sexos" "01.0-4" 30 "30-ENTRE RÍOS" 113564.804822457 "01_CENTRO"
"444" 1990 "Ambos sexos" "02.5-9" 30 "30-ENTRE RÍOS" 110436.868556956 "01_CENTRO"
"445" 1990 "Ambos sexos" "03.10-14" 30 "30-ENTRE RÍOS" 110245.380609392 "01_CENTRO"
"446" 1990 "Ambos sexos" "04.15-19" 30 "30-ENTRE RÍOS" 89816.8688103962 "01_CENTRO"
"447" 1990 "Ambos sexos" "05.20-24" 30 "30-ENTRE RÍOS" 73126.1888296851 "01_CENTRO"
"448" 1990 "Ambos sexos" "06.25-29" 30 "30-ENTRE RÍOS" 71110.1967664719 "01_CENTRO"
"449" 1990 "Ambos sexos" "07.30-34" 30 "30-ENTRE RÍOS" 66795.1810064846 "01_CENTRO"
"450" 1990 "Ambos sexos" "08.35-39" 30 "30-ENTRE RÍOS" 63814.897825627 "01_CENTRO"
"451" 1990 "Ambos sexos" "09.40-44" 30 "30-ENTRE RÍOS" 57353.7160755362 "01_CENTRO"
"452" 1990 "Ambos sexos" "10.45-49" 30 "30-ENTRE RÍOS" 50664.3407808729 "01_CENTRO"
"453" 1990 "Ambos sexos" "11.50-54" 30 "30-ENTRE RÍOS" 45837.8155178491 "01_CENTRO"
"454" 1990 "Ambos sexos" "12.55-59" 30 "30-ENTRE RÍOS" 41649.4692982057 "01_CENTRO"
"455" 1990 "Ambos sexos" "13.60-64" 30 "30-ENTRE RÍOS" 37698.0785734298 "01_CENTRO"
"456" 1990 "Ambos sexos" "14.65-69" 30 "30-ENTRE RÍOS" 31105.5720628356 "01_CENTRO"
"457" 1990 "Ambos sexos" "15.70-74" 30 "30-ENTRE RÍOS" 25367.2002859184 "01_CENTRO"
"458" 1990 "Ambos sexos" "16.75-79" 30 "30-ENTRE RÍOS" 18545.8094889955 "01_CENTRO"
"459" 1990 "Ambos sexos" "17.80 y +" 30 "30-ENTRE RÍOS" 15356.6106888875 "01_CENTRO"
"460" 1990 "Varones" "01.0-4" 34 "34-FORMOSA" 28323.7718556458 "04_NEA"
"461" 1990 "Varones" "02.5-9" 34 "34-FORMOSA" 26749.6477862688 "04_NEA"
"462" 1990 "Varones" "03.10-14" 34 "34-FORMOSA" 25297.3855816364 "04_NEA"
"463" 1990 "Varones" "04.15-19" 34 "34-FORMOSA" 19019.0357148354 "04_NEA"
"464" 1990 "Varones" "05.20-24" 34 "34-FORMOSA" 15071.9794555877 "04_NEA"
"465" 1990 "Varones" "06.25-29" 34 "34-FORMOSA" 14251.5523776866 "04_NEA"
"466" 1990 "Varones" "07.30-34" 34 "34-FORMOSA" 13164.2880154253 "04_NEA"
"467" 1990 "Varones" "08.35-39" 34 "34-FORMOSA" 12024.2182640462 "04_NEA"
"468" 1990 "Varones" "09.40-44" 34 "34-FORMOSA" 9882.19050813585 "04_NEA"
"469" 1990 "Varones" "10.45-49" 34 "34-FORMOSA" 8245.89416663281 "04_NEA"
"470" 1990 "Varones" "11.50-54" 34 "34-FORMOSA" 7363.4167209845 "04_NEA"
"471" 1990 "Varones" "12.55-59" 34 "34-FORMOSA" 6008.58306414348 "04_NEA"
"472" 1990 "Varones" "13.60-64" 34 "34-FORMOSA" 5084.0687463544 "04_NEA"
"473" 1990 "Varones" "14.65-69" 34 "34-FORMOSA" 3677.90736511197 "04_NEA"
"474" 1990 "Varones" "15.70-74" 34 "34-FORMOSA" 2686.276920366 "04_NEA"
"475" 1990 "Varones" "16.75-79" 34 "34-FORMOSA" 1691.70356876006 "04_NEA"
"476" 1990 "Varones" "17.80 y +" 34 "34-FORMOSA" 1267.0798883787 "04_NEA"
"477" 1990 "Mujeres" "01.0-4" 34 "34-FORMOSA" 27762.8655791622 "04_NEA"
"478" 1990 "Mujeres" "02.5-9" 34 "34-FORMOSA" 25500.987119669 "04_NEA"
"479" 1990 "Mujeres" "03.10-14" 34 "34-FORMOSA" 24414.456954483 "04_NEA"
"480" 1990 "Mujeres" "04.15-19" 34 "34-FORMOSA" 18286.3526299667 "04_NEA"
"481" 1990 "Mujeres" "05.20-24" 34 "34-FORMOSA" 15109.1570499657 "04_NEA"
"482" 1990 "Mujeres" "06.25-29" 34 "34-FORMOSA" 14296.6076169727 "04_NEA"
"483" 1990 "Mujeres" "07.30-34" 34 "34-FORMOSA" 13493.4803298887 "04_NEA"
"484" 1990 "Mujeres" "08.35-39" 34 "34-FORMOSA" 11762.9479549627 "04_NEA"
"485" 1990 "Mujeres" "09.40-44" 34 "34-FORMOSA" 9345.82691298523 "04_NEA"
"486" 1990 "Mujeres" "10.45-49" 34 "34-FORMOSA" 7543.47193462161 "04_NEA"
"487" 1990 "Mujeres" "11.50-54" 34 "34-FORMOSA" 6711.91317023703 "04_NEA"
"488" 1990 "Mujeres" "12.55-59" 34 "34-FORMOSA" 5527.97468255523 "04_NEA"
"489" 1990 "Mujeres" "13.60-64" 34 "34-FORMOSA" 4692.11530125938 "04_NEA"
"490" 1990 "Mujeres" "14.65-69" 34 "34-FORMOSA" 3452.03623991252 "04_NEA"
"491" 1990 "Mujeres" "15.70-74" 34 "34-FORMOSA" 2567.27939410152 "04_NEA"
"492" 1990 "Mujeres" "16.75-79" 34 "34-FORMOSA" 1729.24157853548 "04_NEA"
"493" 1990 "Mujeres" "17.80 y +" 34 "34-FORMOSA" 1434.28555072133 "04_NEA"
"494" 1990 "Ambos sexos" "01.0-4" 34 "34-FORMOSA" 56086.637434808 "04_NEA"
"495" 1990 "Ambos sexos" "02.5-9" 34 "34-FORMOSA" 52250.6349059378 "04_NEA"
"496" 1990 "Ambos sexos" "03.10-14" 34 "34-FORMOSA" 49711.8425361194 "04_NEA"
"497" 1990 "Ambos sexos" "04.15-19" 34 "34-FORMOSA" 37305.3883448021 "04_NEA"
"498" 1990 "Ambos sexos" "05.20-24" 34 "34-FORMOSA" 30181.1365055534 "04_NEA"
"499" 1990 "Ambos sexos" "06.25-29" 34 "34-FORMOSA" 28548.1599946593 "04_NEA"
"500" 1990 "Ambos sexos" "07.30-34" 34 "34-FORMOSA" 26657.768345314 "04_NEA"
"501" 1990 "Ambos sexos" "08.35-39" 34 "34-FORMOSA" 23787.1662190089 "04_NEA"
"502" 1990 "Ambos sexos" "09.40-44" 34 "34-FORMOSA" 19228.0174211211 "04_NEA"
"503" 1990 "Ambos sexos" "10.45-49" 34 "34-FORMOSA" 15789.3661012544 "04_NEA"
"504" 1990 "Ambos sexos" "11.50-54" 34 "34-FORMOSA" 14075.3298912215 "04_NEA"
"505" 1990 "Ambos sexos" "12.55-59" 34 "34-FORMOSA" 11536.5577466987 "04_NEA"
"506" 1990 "Ambos sexos" "13.60-64" 34 "34-FORMOSA" 9776.18404761378 "04_NEA"
"507" 1990 "Ambos sexos" "14.65-69" 34 "34-FORMOSA" 7129.94360502449 "04_NEA"
"508" 1990 "Ambos sexos" "15.70-74" 34 "34-FORMOSA" 5253.55631446752 "04_NEA"
"509" 1990 "Ambos sexos" "16.75-79" 34 "34-FORMOSA" 3420.94514729554 "04_NEA"
"510" 1990 "Ambos sexos" "17.80 y +" 34 "34-FORMOSA" 2701.36543910003 "04_NEA"
"511" 1990 "Varones" "01.0-4" 38 "38-JUJUY" 33350.410359169 "03_NOA"
"512" 1990 "Varones" "02.5-9" 38 "38-JUJUY" 33755.1924948288 "03_NOA"
"513" 1990 "Varones" "03.10-14" 38 "38-JUJUY" 34250.8738917653 "03_NOA"
"514" 1990 "Varones" "04.15-19" 38 "38-JUJUY" 25909.9370824299 "03_NOA"
"515" 1990 "Varones" "05.20-24" 38 "38-JUJUY" 18854.5443717276 "03_NOA"
"516" 1990 "Varones" "06.25-29" 38 "38-JUJUY" 16946.9696106657 "03_NOA"
"517" 1990 "Varones" "07.30-34" 38 "38-JUJUY" 15515.9824000614 "03_NOA"
"518" 1990 "Varones" "08.35-39" 38 "38-JUJUY" 15052.7260834307 "03_NOA"
"519" 1990 "Varones" "09.40-44" 38 "38-JUJUY" 12764.0003546043 "03_NOA"
"520" 1990 "Varones" "10.45-49" 38 "38-JUJUY" 10840.8019337461 "03_NOA"
