"anio";"codigo";"localidad";"EDAD_EPIDEMIO";"sexo";"poblacion"
2026;"82";"82-SANTE FE";"4.15-19";"Varones";132517
2026;"82";"82-SANTE FE";"5.20-24";"Ambos sexos";252144
2026;"82";"82-SANTE FE";"5.20-24";"Mujeres";123766
2026;"82";"82-SANTE FE";"5.20-24";"Varones";128378
2026;"82";"82-SANTE FE";"6.25-29";"Ambos sexos";263088
2026;"82";"82-SANTE FE";"6.25-29";"Mujeres";130302
2026;"82";"82-SANTE FE";"6.25-29";"Varones";132786
2026;"82";"82-SANTE FE";"7.30-34";"Ambos sexos";275269
2026;"82";"82-SANTE FE";"7.30-34";"Mujeres";137434
2026;"82";"82-SANTE FE";"7.30-34";"Varones";137835
2026;"82";"82-SANTE FE";"8.35-39";"Ambos sexos";271317
2026;"82";"82-SANTE FE";"8.35-39";"Mujeres";135751
2026;"82";"82-SANTE FE";"8.35-39";"Varones";135566
2026;"82";"82-SANTE FE";"9.40-44";"Ambos sexos";259356
2026;"82";"82-SANTE FE";"9.40-44";"Mujeres";130026
2026;"82";"82-SANTE FE";"9.40-44";"Varones";129330
2026;"86";"86-SANTIAGO DEL ESTERO";"1.0-4";"Ambos sexos";89335
2026;"86";"86-SANTIAGO DEL ESTERO";"1.0-4";"Mujeres";43347
2026;"86";"86-SANTIAGO DEL ESTERO";"1.0-4";"Varones";45988
2026;"86";"86-SANTIAGO DEL ESTERO";"10.45-49";"Ambos sexos";62571
2026;"86";"86-SANTIAGO DEL ESTERO";"10.45-49";"Mujeres";32313
2026;"86";"86-SANTIAGO DEL ESTERO";"10.45-49";"Varones";30258
2026;"86";"86-SANTIAGO DEL ESTERO";"11.50-54";"Ambos sexos";53645
2026;"86";"86-SANTIAGO DEL ESTERO";"11.50-54";"Mujeres";27375
2026;"86";"86-SANTIAGO DEL ESTERO";"11.50-54";"Varones";26270
2026;"86";"86-SANTIAGO DEL ESTERO";"12.55-59";"Ambos sexos";42742
2026;"86";"86-SANTIAGO DEL ESTERO";"12.55-59";"Mujeres";21537
2026;"86";"86-SANTIAGO DEL ESTERO";"12.55-59";"Varones";21205
2026;"86";"86-SANTIAGO DEL ESTERO";"13.60-64";"Ambos sexos";36913
2026;"86";"86-SANTIAGO DEL ESTERO";"13.60-64";"Mujeres";18775
2026;"86";"86-SANTIAGO DEL ESTERO";"13.60-64";"Varones";18138
2026;"86";"86-SANTIAGO DEL ESTERO";"14.De 65 anios y mas";"Ambos sexos";104884
2026;"86";"86-SANTIAGO DEL ESTERO";"14.De 65 anios y mas";"Mujeres";58185
2026;"86";"86-SANTIAGO DEL ESTERO";"14.De 65 anios y mas";"Varones";46699
2026;"86";"86-SANTIAGO DEL ESTERO";"15.TODAS LAS EDADES";"Ambos sexos";1036139
2026;"86";"86-SANTIAGO DEL ESTERO";"15.TODAS LAS EDADES";"Mujeres";520866
2026;"86";"86-SANTIAGO DEL ESTERO";"15.TODAS LAS EDADES";"Varones";515273
2026;"86";"86-SANTIAGO DEL ESTERO";"2.5-9";"Ambos sexos";89506
2026;"86";"86-SANTIAGO DEL ESTERO";"2.5-9";"Mujeres";43424
2026;"86";"86-SANTIAGO DEL ESTERO";"2.5-9";"Varones";46082
2026;"86";"86-SANTIAGO DEL ESTERO";"3.10-14";"Ambos sexos";87177
2026;"86";"86-SANTIAGO DEL ESTERO";"3.10-14";"Mujeres";42227
2026;"86";"86-SANTIAGO DEL ESTERO";"3.10-14";"Varones";44950
2026;"86";"86-SANTIAGO DEL ESTERO";"4.15-19";"Ambos sexos";83213
2026;"86";"86-SANTIAGO DEL ESTERO";"4.15-19";"Mujeres";40154
2026;"86";"86-SANTIAGO DEL ESTERO";"4.15-19";"Varones";43059
2026;"86";"86-SANTIAGO DEL ESTERO";"5.20-24";"Ambos sexos";85266
2026;"86";"86-SANTIAGO DEL ESTERO";"5.20-24";"Mujeres";41550
2026;"86";"86-SANTIAGO DEL ESTERO";"5.20-24";"Varones";43716
2026;"86";"86-SANTIAGO DEL ESTERO";"6.25-29";"Ambos sexos";88685
2026;"86";"86-SANTIAGO DEL ESTERO";"6.25-29";"Mujeres";43621
2026;"86";"86-SANTIAGO DEL ESTERO";"6.25-29";"Varones";45064
2026;"86";"86-SANTIAGO DEL ESTERO";"7.30-34";"Ambos sexos";82670
2026;"86";"86-SANTIAGO DEL ESTERO";"7.30-34";"Mujeres";41401
2026;"86";"86-SANTIAGO DEL ESTERO";"7.30-34";"Varones";41269
2026;"86";"86-SANTIAGO DEL ESTERO";"8.35-39";"Ambos sexos";67075
2026;"86";"86-SANTIAGO DEL ESTERO";"8.35-39";"Mujeres";34491
2026;"86";"86-SANTIAGO DEL ESTERO";"8.35-39";"Varones";32584
2026;"86";"86-SANTIAGO DEL ESTERO";"9.40-44";"Ambos sexos";62457
2026;"86";"86-SANTIAGO DEL ESTERO";"9.40-44";"Mujeres";32466
2026;"86";"86-SANTIAGO DEL ESTERO";"9.40-44";"Varones";29991
2026;"90";"90-TUCUMÁN";"1.0-4";"Ambos sexos";148223
2026;"90";"90-TUCUMÁN";"1.0-4";"Mujeres";71916
2026;"90";"90-TUCUMÁN";"1.0-4";"Varones";76307
2026;"90";"90-TUCUMÁN";"10.45-49";"Ambos sexos";113797
2026;"90";"90-TUCUMÁN";"10.45-49";"Mujeres";58012
2026;"90";"90-TUCUMÁN";"10.45-49";"Varones";55785
2026;"90";"90-TUCUMÁN";"11.50-54";"Ambos sexos";94640
2026;"90";"90-TUCUMÁN";"11.50-54";"Mujeres";48639
2026;"90";"90-TUCUMÁN";"11.50-54";"Varones";46001
2026;"90";"90-TUCUMÁN";"12.55-59";"Ambos sexos";75054
2026;"90";"90-TUCUMÁN";"12.55-59";"Mujeres";38880
2026;"90";"90-TUCUMÁN";"12.55-59";"Varones";36174
2026;"90";"90-TUCUMÁN";"13.60-64";"Ambos sexos";67154
2026;"90";"90-TUCUMÁN";"13.60-64";"Mujeres";35482
2026;"90";"90-TUCUMÁN";"13.60-64";"Varones";31672
2026;"90";"90-TUCUMÁN";"14.De 65 anios y mas";"Ambos sexos";199498
2026;"90";"90-TUCUMÁN";"14.De 65 anios y mas";"Mujeres";113666
2026;"90";"90-TUCUMÁN";"14.De 65 anios y mas";"Varones";85832
2026;"90";"90-TUCUMÁN";"15.TODAS LAS EDADES";"Ambos sexos";1810210
2026;"90";"90-TUCUMÁN";"15.TODAS LAS EDADES";"Mujeres";915448
2026;"90";"90-TUCUMÁN";"15.TODAS LAS EDADES";"Varones";894762
2026;"90";"90-TUCUMÁN";"2.5-9";"Ambos sexos";149857
2026;"90";"90-TUCUMÁN";"2.5-9";"Mujeres";72687
2026;"90";"90-TUCUMÁN";"2.5-9";"Varones";77170
2026;"90";"90-TUCUMÁN";"3.10-14";"Ambos sexos";149801
2026;"90";"90-TUCUMÁN";"3.10-14";"Mujeres";72647
2026;"90";"90-TUCUMÁN";"3.10-14";"Varones";77154
2026;"90";"90-TUCUMÁN";"4.15-19";"Ambos sexos";142823
2026;"90";"90-TUCUMÁN";"4.15-19";"Mujeres";69285
2026;"90";"90-TUCUMÁN";"4.15-19";"Varones";73538
2026;"90";"90-TUCUMÁN";"5.20-24";"Ambos sexos";140844
2026;"90";"90-TUCUMÁN";"5.20-24";"Mujeres";69007
2026;"90";"90-TUCUMÁN";"5.20-24";"Varones";71837
2026;"90";"90-TUCUMÁN";"6.25-29";"Ambos sexos";144625
2026;"90";"90-TUCUMÁN";"6.25-29";"Mujeres";71649
2026;"90";"90-TUCUMÁN";"6.25-29";"Varones";72976
2026;"90";"90-TUCUMÁN";"7.30-34";"Ambos sexos";142296
2026;"90";"90-TUCUMÁN";"7.30-34";"Mujeres";71248
2026;"90";"90-TUCUMÁN";"7.30-34";"Varones";71048
2026;"90";"90-TUCUMÁN";"8.35-39";"Ambos sexos";127030
2026;"90";"90-TUCUMÁN";"8.35-39";"Mujeres";64157
2026;"90";"90-TUCUMÁN";"8.35-39";"Varones";62873
2026;"90";"90-TUCUMÁN";"9.40-44";"Ambos sexos";114568
2026;"90";"90-TUCUMÁN";"9.40-44";"Mujeres";58173
2026;"90";"90-TUCUMÁN";"9.40-44";"Varones";56395
2026;"94";"94-TIERRA DEL FUEGO";"1.0-4";"Ambos sexos";15581
2026;"94";"94-TIERRA DEL FUEGO";"1.0-4";"Mujeres";7557
2026;"94";"94-TIERRA DEL FUEGO";"1.0-4";"Varones";8024
2026;"94";"94-TIERRA DEL FUEGO";"10.45-49";"Ambos sexos";14253
2026;"94";"94-TIERRA DEL FUEGO";"10.45-49";"Mujeres";6956
2026;"94";"94-TIERRA DEL FUEGO";"10.45-49";"Varones";7297
2026;"94";"94-TIERRA DEL FUEGO";"11.50-54";"Ambos sexos";11284
2026;"94";"94-TIERRA DEL FUEGO";"11.50-54";"Mujeres";5648
2026;"94";"94-TIERRA DEL FUEGO";"11.50-54";"Varones";5636
2026;"94";"94-TIERRA DEL FUEGO";"12.55-59";"Ambos sexos";8869
2026;"94";"94-TIERRA DEL FUEGO";"12.55-59";"Mujeres";4497
2026;"94";"94-TIERRA DEL FUEGO";"12.55-59";"Varones";4372
2026;"94";"94-TIERRA DEL FUEGO";"13.60-64";"Ambos sexos";8241
2026;"94";"94-TIERRA DEL FUEGO";"13.60-64";"Mujeres";4142
2026;"94";"94-TIERRA DEL FUEGO";"13.60-64";"Varones";4099
2026;"94";"94-TIERRA DEL FUEGO";"14.De 65 anios y mas";"Ambos sexos";16045
2026;"94";"94-TIERRA DEL FUEGO";"14.De 65 anios y mas";"Mujeres";8271
2026;"94";"94-TIERRA DEL FUEGO";"14.De 65 anios y mas";"Varones";7774
2026;"94";"94-TIERRA DEL FUEGO";"15.TODAS LAS EDADES";"Ambos sexos";199248
2026;"94";"94-TIERRA DEL FUEGO";"15.TODAS LAS EDADES";"Mujeres";97832
2026;"94";"94-TIERRA DEL FUEGO";"15.TODAS LAS EDADES";"Varones";101416
2026;"94";"94-TIERRA DEL FUEGO";"2.5-9";"Ambos sexos";15345
2026;"94";"94-TIERRA DEL FUEGO";"2.5-9";"Mujeres";7498
2026;"94";"94-TIERRA DEL FUEGO";"2.5-9";"Varones";7847
2026;"94";"94-TIERRA DEL FUEGO";"3.10-14";"Ambos sexos";15311
2026;"94";"94-TIERRA DEL FUEGO";"3.10-14";"Mujeres";7517
2026;"94";"94-TIERRA DEL FUEGO";"3.10-14";"Varones";7794
2026;"94";"94-TIERRA DEL FUEGO";"4.15-19";"Ambos sexos";14905
2026;"94";"94-TIERRA DEL FUEGO";"4.15-19";"Mujeres";7229
2026;"94";"94-TIERRA DEL FUEGO";"4.15-19";"Varones";7676
2026;"94";"94-TIERRA DEL FUEGO";"5.20-24";"Ambos sexos";15808
2026;"94";"94-TIERRA DEL FUEGO";"5.20-24";"Mujeres";7652
2026;"94";"94-TIERRA DEL FUEGO";"5.20-24";"Varones";8156
2026;"94";"94-TIERRA DEL FUEGO";"6.25-29";"Ambos sexos";15577
2026;"94";"94-TIERRA DEL FUEGO";"6.25-29";"Mujeres";7593
2026;"94";"94-TIERRA DEL FUEGO";"6.25-29";"Varones";7984
2026;"94";"94-TIERRA DEL FUEGO";"7.30-34";"Ambos sexos";16281
2026;"94";"94-TIERRA DEL FUEGO";"7.30-34";"Mujeres";7942
2026;"94";"94-TIERRA DEL FUEGO";"7.30-34";"Varones";8339
2026;"94";"94-TIERRA DEL FUEGO";"8.35-39";"Ambos sexos";16095
2026;"94";"94-TIERRA DEL FUEGO";"8.35-39";"Mujeres";7763
2026;"94";"94-TIERRA DEL FUEGO";"8.35-39";"Varones";8332
2026;"94";"94-TIERRA DEL FUEGO";"9.40-44";"Ambos sexos";15653
2026;"94";"94-TIERRA DEL FUEGO";"9.40-44";"Mujeres";7567
2026;"94";"94-TIERRA DEL FUEGO";"9.40-44";"Varones";8086
2027;"02";"02-CABA";"1.0-4";"Ambos sexos";190273
2027;"02";"02-CABA";"1.0-4";"Mujeres";92311
2027;"02";"02-CABA";"1.0-4";"Varones";97962
2027;"02";"02-CABA";"10.45-49";"Ambos sexos";216355
2027;"02";"02-CABA";"10.45-49";"Mujeres";112196
2027;"02";"02-CABA";"10.45-49";"Varones";104159
2027;"02";"02-CABA";"11.50-54";"Ambos sexos";205227
2027;"02";"02-CABA";"11.50-54";"Mujeres";107687
2027;"02";"02-CABA";"11.50-54";"Varones";97540
2027;"02";"02-CABA";"12.55-59";"Ambos sexos";172819
2027;"02";"02-CABA";"12.55-59";"Mujeres";92770
2027;"02";"02-CABA";"12.55-59";"Varones";80049
2027;"02";"02-CABA";"13.60-64";"Ambos sexos";148843
2027;"02";"02-CABA";"13.60-64";"Mujeres";82105
2027;"02";"02-CABA";"13.60-64";"Varones";66738
2027;"02";"02-CABA";"14.De 65 anios y mas";"Ambos sexos";538752
2027;"02";"02-CABA";"14.De 65 anios y mas";"Mujeres";335080
2027;"02";"02-CABA";"14.De 65 anios y mas";"Varones";203672
2027;"02";"02-CABA";"15.TODAS LAS EDADES";"Ambos sexos";3087434
2027;"02";"02-CABA";"15.TODAS LAS EDADES";"Mujeres";1628075
2027;"02";"02-CABA";"15.TODAS LAS EDADES";"Varones";1459359
2027;"02";"02-CABA";"2.5-9";"Ambos sexos";192453
2027;"02";"02-CABA";"2.5-9";"Mujeres";93462
2027;"02";"02-CABA";"2.5-9";"Varones";98991
2027;"02";"02-CABA";"3.10-14";"Ambos sexos";193437
2027;"02";"02-CABA";"3.10-14";"Mujeres";94109
2027;"02";"02-CABA";"3.10-14";"Varones";99328
2027;"02";"02-CABA";"4.15-19";"Ambos sexos";193776
2027;"02";"02-CABA";"4.15-19";"Mujeres";94534
2027;"02";"02-CABA";"4.15-19";"Varones";99242
2027;"02";"02-CABA";"5.20-24";"Ambos sexos";202078
2027;"02";"02-CABA";"5.20-24";"Mujeres";99785
2027;"02";"02-CABA";"5.20-24";"Varones";102293
2027;"02";"02-CABA";"6.25-29";"Ambos sexos";195051
2027;"02";"02-CABA";"6.25-29";"Mujeres";97763
2027;"02";"02-CABA";"6.25-29";"Varones";97288
2027;"02";"02-CABA";"7.30-34";"Ambos sexos";204358
2027;"02";"02-CABA";"7.30-34";"Mujeres";103514
2027;"02";"02-CABA";"7.30-34";"Varones";100844
2027;"02";"02-CABA";"8.35-39";"Ambos sexos";212825
2027;"02";"02-CABA";"8.35-39";"Mujeres";108842
2027;"02";"02-CABA";"8.35-39";"Varones";103983
2027;"02";"02-CABA";"9.40-44";"Ambos sexos";221187
2027;"02";"02-CABA";"9.40-44";"Mujeres";113917
2027;"02";"02-CABA";"9.40-44";"Varones";107270
2027;"06";"06-BUENOS AIRES";"1.0-4";"Ambos sexos";1370017
2027;"06";"06-BUENOS AIRES";"1.0-4";"Mujeres";664584
2027;"06";"06-BUENOS AIRES";"1.0-4";"Varones";705433
2027;"06";"06-BUENOS AIRES";"10.45-49";"Ambos sexos";1199025
2027;"06";"06-BUENOS AIRES";"10.45-49";"Mujeres";607088
2027;"06";"06-BUENOS AIRES";"10.45-49";"Varones";591937
2027;"06";"06-BUENOS AIRES";"11.50-54";"Ambos sexos";1100832
2027;"06";"06-BUENOS AIRES";"11.50-54";"Mujeres";562613
2027;"06";"06-BUENOS AIRES";"11.50-54";"Varones";538219
2027;"06";"06-BUENOS AIRES";"12.55-59";"Ambos sexos";930095
2027;"06";"06-BUENOS AIRES";"12.55-59";"Mujeres";481306
2027;"06";"06-BUENOS AIRES";"12.55-59";"Varones";448789
2027;"06";"06-BUENOS AIRES";"13.60-64";"Ambos sexos";816632
2027;"06";"06-BUENOS AIRES";"13.60-64";"Mujeres";430921
2027;"06";"06-BUENOS AIRES";"13.60-64";"Varones";385711
2027;"06";"06-BUENOS AIRES";"14.De 65 anios y mas";"Ambos sexos";2436368
2027;"06";"06-BUENOS AIRES";"14.De 65 anios y mas";"Mujeres";1428223
2027;"06";"06-BUENOS AIRES";"14.De 65 anios y mas";"Varones";1008145
2027;"06";"06-BUENOS AIRES";"15.TODAS LAS EDADES";"Ambos sexos";18671214
2027;"06";"06-BUENOS AIRES";"15.TODAS LAS EDADES";"Mujeres";9487952
2027;"06";"06-BUENOS AIRES";"15.TODAS LAS EDADES";"Varones";9183262
2027;"06";"06-BUENOS AIRES";"2.5-9";"Ambos sexos";1403792
2027;"06";"06-BUENOS AIRES";"2.5-9";"Mujeres";681494
2027;"06";"06-BUENOS AIRES";"2.5-9";"Varones";722298
2027;"06";"06-BUENOS AIRES";"3.10-14";"Ambos sexos";1451232
2027;"06";"06-BUENOS AIRES";"3.10-14";"Mujeres";704784
2027;"06";"06-BUENOS AIRES";"3.10-14";"Varones";746448
2027;"06";"06-BUENOS AIRES";"4.15-19";"Ambos sexos";1439123
2027;"06";"06-BUENOS AIRES";"4.15-19";"Mujeres";698337
2027;"06";"06-BUENOS AIRES";"4.15-19";"Varones";740786
2027;"06";"06-BUENOS AIRES";"5.20-24";"Ambos sexos";1346276
2027;"06";"06-BUENOS AIRES";"5.20-24";"Mujeres";656732
2027;"06";"06-BUENOS AIRES";"5.20-24";"Varones";689544
2027;"06";"06-BUENOS AIRES";"6.25-29";"Ambos sexos";1310403
2027;"06";"06-BUENOS AIRES";"6.25-29";"Mujeres";643531
2027;"06";"06-BUENOS AIRES";"6.25-29";"Varones";666872
2027;"06";"06-BUENOS AIRES";"7.30-34";"Ambos sexos";1312721
2027;"06";"06-BUENOS AIRES";"7.30-34";"Mujeres";650114
2027;"06";"06-BUENOS AIRES";"7.30-34";"Varones";662607
2027;"06";"06-BUENOS AIRES";"8.35-39";"Ambos sexos";1320967
2027;"06";"06-BUENOS AIRES";"8.35-39";"Mujeres";659032
2027;"06";"06-BUENOS AIRES";"8.35-39";"Varones";661935
2027;"06";"06-BUENOS AIRES";"9.40-44";"Ambos sexos";1233731
2027;"06";"06-BUENOS AIRES";"9.40-44";"Mujeres";619193
2027;"06";"06-BUENOS AIRES";"9.40-44";"Varones";614538
2027;"10";"10-CATAMARCA";"1.0-4";"Ambos sexos";33341
2027;"10";"10-CATAMARCA";"1.0-4";"Mujeres";16178
2027;"10";"10-CATAMARCA";"1.0-4";"Varones";17163
2027;"10";"10-CATAMARCA";"10.45-49";"Ambos sexos";28444
2027;"10";"10-CATAMARCA";"10.45-49";"Mujeres";14398
2027;"10";"10-CATAMARCA";"10.45-49";"Varones";14046
2027;"10";"10-CATAMARCA";"11.50-54";"Ambos sexos";26237
2027;"10";"10-CATAMARCA";"11.50-54";"Mujeres";13318
2027;"10";"10-CATAMARCA";"11.50-54";"Varones";12919
2027;"10";"10-CATAMARCA";"12.55-59";"Ambos sexos";21316
2027;"10";"10-CATAMARCA";"12.55-59";"Mujeres";10821
2027;"10";"10-CATAMARCA";"12.55-59";"Varones";10495
2027;"10";"10-CATAMARCA";"13.60-64";"Ambos sexos";18052
2027;"10";"10-CATAMARCA";"13.60-64";"Mujeres";9232
2027;"10";"10-CATAMARCA";"13.60-64";"Varones";8820
2027;"10";"10-CATAMARCA";"14.De 65 anios y mas";"Ambos sexos";51492
2027;"10";"10-CATAMARCA";"14.De 65 anios y mas";"Mujeres";28506
2027;"10";"10-CATAMARCA";"14.De 65 anios y mas";"Varones";22986
2027;"10";"10-CATAMARCA";"15.TODAS LAS EDADES";"Ambos sexos";438610
2027;"10";"10-CATAMARCA";"15.TODAS LAS EDADES";"Mujeres";218971
2027;"10";"10-CATAMARCA";"15.TODAS LAS EDADES";"Varones";219639
2027;"10";"10-CATAMARCA";"2.5-9";"Ambos sexos";33885
2027;"10";"10-CATAMARCA";"2.5-9";"Mujeres";16425
2027;"10";"10-CATAMARCA";"2.5-9";"Varones";17460
2027;"10";"10-CATAMARCA";"3.10-14";"Ambos sexos";33787
2027;"10";"10-CATAMARCA";"3.10-14";"Mujeres";16371
2027;"10";"10-CATAMARCA";"3.10-14";"Varones";17416
2027;"10";"10-CATAMARCA";"4.15-19";"Ambos sexos";32461
2027;"10";"10-CATAMARCA";"4.15-19";"Mujeres";15650
2027;"10";"10-CATAMARCA";"4.15-19";"Varones";16811
2027;"10";"10-CATAMARCA";"5.20-24";"Ambos sexos";33235
2027;"10";"10-CATAMARCA";"5.20-24";"Mujeres";15986
2027;"10";"10-CATAMARCA";"5.20-24";"Varones";17249
2027;"10";"10-CATAMARCA";"6.25-29";"Ambos sexos";34750
2027;"10";"10-CATAMARCA";"6.25-29";"Mujeres";16865
2027;"10";"10-CATAMARCA";"6.25-29";"Varones";17885
2027;"10";"10-CATAMARCA";"7.30-34";"Ambos sexos";34427
2027;"10";"10-CATAMARCA";"7.30-34";"Mujeres";16804
2027;"10";"10-CATAMARCA";"7.30-34";"Varones";17623
2027;"10";"10-CATAMARCA";"8.35-39";"Ambos sexos";29851
2027;"10";"10-CATAMARCA";"8.35-39";"Mujeres";14721
2027;"10";"10-CATAMARCA";"8.35-39";"Varones";15130
2027;"10";"10-CATAMARCA";"9.40-44";"Ambos sexos";27332
2027;"10";"10-CATAMARCA";"9.40-44";"Mujeres";13696
2027;"10";"10-CATAMARCA";"9.40-44";"Varones";13636
2027;"14";"14-CÓRDOBA";"1.0-4";"Ambos sexos";292385
2027;"14";"14-CÓRDOBA";"1.0-4";"Mujeres";141854
2027;"14";"14-CÓRDOBA";"1.0-4";"Varones";150531
2027;"14";"14-CÓRDOBA";"10.45-49";"Ambos sexos";259959
2027;"14";"14-CÓRDOBA";"10.45-49";"Mujeres";131389
2027;"14";"14-CÓRDOBA";"10.45-49";"Varones";128570
2027;"14";"14-CÓRDOBA";"11.50-54";"Ambos sexos";233312
2027;"14";"14-CÓRDOBA";"11.50-54";"Mujeres";118815
2027;"14";"14-CÓRDOBA";"11.50-54";"Varones";114497
2027;"14";"14-CÓRDOBA";"12.55-59";"Ambos sexos";193558
2027;"14";"14-CÓRDOBA";"12.55-59";"Mujeres";100248
2027;"14";"14-CÓRDOBA";"12.55-59";"Varones";93310
2027;"14";"14-CÓRDOBA";"13.60-64";"Ambos sexos";175154
2027;"14";"14-CÓRDOBA";"13.60-64";"Mujeres";92378
2027;"14";"14-CÓRDOBA";"13.60-64";"Varones";82776
2027;"14";"14-CÓRDOBA";"14.De 65 anios y mas";"Ambos sexos";539698
2027;"14";"14-CÓRDOBA";"14.De 65 anios y mas";"Mujeres";316897
2027;"14";"14-CÓRDOBA";"14.De 65 anios y mas";"Varones";222801
2027;"14";"14-CÓRDOBA";"15.TODAS LAS EDADES";"Ambos sexos";4016659
2027;"14";"14-CÓRDOBA";"15.TODAS LAS EDADES";"Mujeres";2046364
2027;"14";"14-CÓRDOBA";"15.TODAS LAS EDADES";"Varones";1970295
2027;"14";"14-CÓRDOBA";"2.5-9";"Ambos sexos";296653
2027;"14";"14-CÓRDOBA";"2.5-9";"Mujeres";143983
2027;"14";"14-CÓRDOBA";"2.5-9";"Varones";152670
2027;"14";"14-CÓRDOBA";"3.10-14";"Ambos sexos";298731
2027;"14";"14-CÓRDOBA";"3.10-14";"Mujeres";145096
2027;"14";"14-CÓRDOBA";"3.10-14";"Varones";153635
2027;"14";"14-CÓRDOBA";"4.15-19";"Ambos sexos";287339
2027;"14";"14-CÓRDOBA";"4.15-19";"Mujeres";139704
2027;"14";"14-CÓRDOBA";"4.15-19";"Varones";147635
2027;"14";"14-CÓRDOBA";"5.20-24";"Ambos sexos";284577
2027;"14";"14-CÓRDOBA";"5.20-24";"Mujeres";140110
2027;"14";"14-CÓRDOBA";"5.20-24";"Varones";144467
2027;"14";"14-CÓRDOBA";"6.25-29";"Ambos sexos";296199
2027;"14";"14-CÓRDOBA";"6.25-29";"Mujeres";146862
2027;"14";"14-CÓRDOBA";"6.25-29";"Varones";149337
2027;"14";"14-CÓRDOBA";"7.30-34";"Ambos sexos";301572
2027;"14";"14-CÓRDOBA";"7.30-34";"Mujeres";149677
2027;"14";"14-CÓRDOBA";"7.30-34";"Varones";151895
2027;"14";"14-CÓRDOBA";"8.35-39";"Ambos sexos";290255
2027;"14";"14-CÓRDOBA";"8.35-39";"Mujeres";144990
2027;"14";"14-CÓRDOBA";"8.35-39";"Varones";145265
2027;"14";"14-CÓRDOBA";"9.40-44";"Ambos sexos";267267
2027;"14";"14-CÓRDOBA";"9.40-44";"Mujeres";134361
2027;"14";"14-CÓRDOBA";"9.40-44";"Varones";132906
2027;"18";"18-CORRIENTES";"1.0-4";"Ambos sexos";96135
2027;"18";"18-CORRIENTES";"1.0-4";"Mujeres";46628
2027;"18";"18-CORRIENTES";"1.0-4";"Varones";49507
2027;"18";"18-CORRIENTES";"10.45-49";"Ambos sexos";67465
2027;"18";"18-CORRIENTES";"10.45-49";"Mujeres";34893
2027;"18";"18-CORRIENTES";"10.45-49";"Varones";32572
2027;"18";"18-CORRIENTES";"11.50-54";"Ambos sexos";61004
2027;"18";"18-CORRIENTES";"11.50-54";"Mujeres";31838
2027;"18";"18-CORRIENTES";"11.50-54";"Varones";29166
2027;"18";"18-CORRIENTES";"12.55-59";"Ambos sexos";52330
2027;"18";"18-CORRIENTES";"12.55-59";"Mujeres";27341
2027;"18";"18-CORRIENTES";"12.55-59";"Varones";24989
2027;"18";"18-CORRIENTES";"13.60-64";"Ambos sexos";48220
2027;"18";"18-CORRIENTES";"13.60-64";"Mujeres";25342
2027;"18";"18-CORRIENTES";"13.60-64";"Varones";22878
2027;"18";"18-CORRIENTES";"14.De 65 anios y mas";"Ambos sexos";135926
2027;"18";"18-CORRIENTES";"14.De 65 anios y mas";"Mujeres";76387
2027;"18";"18-CORRIENTES";"14.De 65 anios y mas";"Varones";59539
2027;"18";"18-CORRIENTES";"15.TODAS LAS EDADES";"Ambos sexos";1182008
2027;"18";"18-CORRIENTES";"15.TODAS LAS EDADES";"Mujeres";598448
2027;"18";"18-CORRIENTES";"15.TODAS LAS EDADES";"Varones";583560
2027;"18";"18-CORRIENTES";"2.5-9";"Ambos sexos";98656
2027;"18";"18-CORRIENTES";"2.5-9";"Mujeres";47812
2027;"18";"18-CORRIENTES";"2.5-9";"Varones";50844
2027;"18";"18-CORRIENTES";"3.10-14";"Ambos sexos";98995
2027;"18";"18-CORRIENTES";"3.10-14";"Mujeres";47915
2027;"18";"18-CORRIENTES";"3.10-14";"Varones";51080
2027;"18";"18-CORRIENTES";"4.15-19";"Ambos sexos";94551
2027;"18";"18-CORRIENTES";"4.15-19";"Mujeres";45730
2027;"18";"18-CORRIENTES";"4.15-19";"Varones";48821
2027;"18";"18-CORRIENTES";"5.20-24";"Ambos sexos";86298
2027;"18";"18-CORRIENTES";"5.20-24";"Mujeres";42198
2027;"18";"18-CORRIENTES";"5.20-24";"Varones";44100
2027;"18";"18-CORRIENTES";"6.25-29";"Ambos sexos";92613
2027;"18";"18-CORRIENTES";"6.25-29";"Mujeres";45702
2027;"18";"18-CORRIENTES";"6.25-29";"Varones";46911
2027;"18";"18-CORRIENTES";"7.30-34";"Ambos sexos";96061
2027;"18";"18-CORRIENTES";"7.30-34";"Mujeres";47852
2027;"18";"18-CORRIENTES";"7.30-34";"Varones";48209
2027;"18";"18-CORRIENTES";"8.35-39";"Ambos sexos";83321
2027;"18";"18-CORRIENTES";"8.35-39";"Mujeres";42455
2027;"18";"18-CORRIENTES";"8.35-39";"Varones";40866
2027;"18";"18-CORRIENTES";"9.40-44";"Ambos sexos";70433
2027;"18";"18-CORRIENTES";"9.40-44";"Mujeres";36355
2027;"18";"18-CORRIENTES";"9.40-44";"Varones";34078
2027;"22";"22-CHACO";"1.0-4";"Ambos sexos";107503
2027;"22";"22-CHACO";"1.0-4";"Mujeres";52708
2027;"22";"22-CHACO";"1.0-4";"Varones";54795
2027;"22";"22-CHACO";"10.45-49";"Ambos sexos";74959
2027;"22";"22-CHACO";"10.45-49";"Mujeres";38818
2027;"22";"22-CHACO";"10.45-49";"Varones";36141
